"","ID","IND_ID","Y","Yrecap","Sec_cap","Sec_recap","St_Size","End_Size","Period","Interval","St_Date","St_Month","St_Year","End_Date","End_Month","End_Year"
"8136",128,"a0900043000135453  ",2,1,33,35,95,95,12,74,17475,11,2017,17549,1,2018
"8140",132,"a0900043000135482  ",NA,0,22,NA,107,NA,12,NA,17475,11,2017,NA,NA,NA
"8141",133,"a0900043000135493  ",0,1,11,11,118,117,12,68,17475,11,2017,17543,1,2018
"8142",134,"a0900043000135494  ",NA,0,18,NA,96,NA,12,NA,17473,11,2017,NA,NA,NA
"8146",138,"a0900043000135552  ",NA,0,30,NA,72,NA,12,NA,17475,11,2017,NA,NA,NA
"8149",141,"a0900043000135591  ",NA,0,32,NA,64,NA,12,NA,17475,11,2017,NA,NA,NA
"8156",148,"a0900043000135629  ",-1,1,12,11,88,87,12,68,17475,11,2017,17543,1,2018
"8158",150,"a0900043000135667  ",1,1,30,31,82,84,12,74,17475,11,2017,17549,1,2018
"8161",153,"a0900043000135685  ",NA,0,14,NA,98,NA,12,NA,17473,11,2017,NA,NA,NA
"8162",154,"a0900043000135687  ",NA,0,20,NA,60,NA,12,NA,17475,11,2017,NA,NA,NA
"8163",155,"a0900043000135696  ",NA,0,13,NA,64,NA,12,NA,17473,11,2017,NA,NA,NA
"8164",156,"a0900043000135699  ",NA,0,24,NA,100,NA,12,NA,17475,11,2017,NA,NA,NA
"8165",157,"a0900043000135700  ",NA,0,32,NA,77,NA,12,NA,17475,11,2017,NA,NA,NA
"8171",163,"a0900043000135738  ",NA,0,32,NA,95,NA,12,NA,17475,11,2017,NA,NA,NA
"8175",167,"a0900043000135761  ",NA,0,15,NA,100,NA,12,NA,17473,11,2017,NA,NA,NA
"8180",172,"a0900043000135804  ",NA,0,25,NA,69,NA,12,NA,17475,11,2017,NA,NA,NA
"8182",174,"a0900043000135858  ",NA,0,16,NA,87,NA,12,NA,17473,11,2017,NA,NA,NA
"8183",175,"a0900043000135870  ",NA,0,21,NA,94,NA,12,NA,17475,11,2017,NA,NA,NA
"8185",177,"a0900043000135882  ",NA,0,32,NA,94,NA,12,NA,17475,11,2017,NA,NA,NA
"8191",183,"a0900043000135907  ",NA,0,21,NA,94,NA,12,NA,17475,11,2017,NA,NA,NA
"8192",184,"a0900043000135912  ",NA,0,30,NA,87,NA,12,NA,17475,11,2017,NA,NA,NA
"8215",207,"a0900067000077402  ",NA,0,27,NA,128,NA,12,NA,17475,11,2017,NA,NA,NA
"8216",208,"a0900067000077439  ",NA,0,20,NA,115,NA,12,NA,17475,11,2017,NA,NA,NA
"8229",221,"a0900067000080128  ",NA,0,32,NA,123,NA,12,NA,17475,11,2017,NA,NA,NA
"8230",222,"a0900067000080153  ",NA,0,34,NA,157,NA,12,NA,17475,11,2017,NA,NA,NA
"8249",241,"a0900067000080442  ",NA,0,33,NA,114,NA,12,NA,17475,11,2017,NA,NA,NA
"8264",256,"a0900067000080708  ",-9,1,20,11,135,135,12,68,17475,11,2017,17543,1,2018
"8288",280,"a0900067000085133  ",-1,1,20,19,116,117,12,70,17475,11,2017,17545,1,2018
"8308",300,"a0900067000085394  ",-7,1,33,26,107,108,12,74,17475,11,2017,17549,1,2018
"8323",315,"a0900067000116698  ",NA,0,30,NA,94,NA,12,NA,17475,11,2017,NA,NA,NA
"8328",320,"a0900067000116736  ",NA,0,28,NA,108,NA,12,NA,17475,11,2017,NA,NA,NA
"8344",336,"a0900067000121795  ",NA,0,33,NA,108,NA,12,NA,17475,11,2017,NA,NA,NA
"8353",345,"a0900067000121874  ",-11,1,31,20,101,102,12,70,17475,11,2017,17545,1,2018
"8359",351,"a0900067000121890  ",NA,0,28,NA,125,NA,12,NA,17475,11,2017,NA,NA,NA
"8368",360,"a0900067000121915  ",NA,0,35,NA,100,NA,12,NA,17476,11,2017,NA,NA,NA
"8389",381,"a0900067000121962  ",0,1,37,37,143,141,12,73,17476,11,2017,17549,1,2018
"8393",385,"a0900067000121966  ",NA,0,36,NA,88,NA,12,NA,17476,11,2017,NA,NA,NA
"8396",388,"a0900067000121971  ",NA,0,23,NA,105,NA,12,NA,17475,11,2017,NA,NA,NA
"8402",394,"a0900067000121980  ",NA,0,33,NA,98,NA,12,NA,17475,11,2017,NA,NA,NA
"8404",396,"a0900067000122089  ",NA,0,6,NA,127,NA,12,NA,17475,11,2017,NA,NA,NA
"8413",405,"a0900067000122110  ",NA,0,19,NA,130,NA,12,NA,17473,11,2017,NA,NA,NA
"8416",408,"a0900067000122115  ",NA,0,31,NA,89,NA,12,NA,17475,11,2017,NA,NA,NA
"8436",428,"a0900067000122173  ",NA,0,11,NA,113,NA,12,NA,17475,11,2017,NA,NA,NA
"8455",447,"a0900067000125000  ",NA,0,27,NA,105,NA,12,NA,17475,11,2017,NA,NA,NA
"8462",454,"a0900067000125186  ",NA,0,32,NA,117,NA,12,NA,17475,11,2017,NA,NA,NA
"8473",465,"a0900067000125211  ",NA,0,37,NA,95,NA,12,NA,17476,11,2017,NA,NA,NA
"8474",466,"a0900067000125212  ",NA,0,27,NA,116,NA,12,NA,17475,11,2017,NA,NA,NA
"8490",482,"a0900067000125254  ",NA,0,15,NA,109,NA,12,NA,17473,11,2017,NA,NA,NA
"8507",499,"a0900067000125350  ",NA,0,26,NA,97,NA,12,NA,17475,11,2017,NA,NA,NA
"8533",525,"a0900067000125819  ",NA,0,23,NA,120,NA,12,NA,17475,11,2017,NA,NA,NA
"8536",528,"a0900067000125829  ",0,1,37,37,190,190,12,73,17476,11,2017,17549,1,2018
"8543",535,"a0900067000125854  ",NA,0,31,NA,96,NA,12,NA,17475,11,2017,NA,NA,NA
"8552",544,"a0900067000125963  ",NA,0,31,NA,99,NA,12,NA,17475,11,2017,NA,NA,NA
"8554",546,"a0982000403059689  ",NA,0,30,NA,66,NA,12,NA,17475,11,2017,NA,NA,NA
"8555",547,"a0982000403059704  ",NA,0,24,NA,92,NA,12,NA,17475,11,2017,NA,NA,NA
"8556",548,"a0982000403059733  ",NA,0,24,NA,78,NA,12,NA,17475,11,2017,NA,NA,NA
"8565",557,"a0982000407050039  ",NA,0,34,NA,120,NA,12,NA,17475,11,2017,NA,NA,NA
"8569",561,"a0982000407050062  ",NA,0,34,NA,87,NA,12,NA,17475,11,2017,NA,NA,NA
"8616",608,"a0982000407050505  ",NA,0,31,NA,95,NA,12,NA,17475,11,2017,NA,NA,NA
"8619",611,"a0982000407050509  ",NA,0,26,NA,113,NA,12,NA,17475,11,2017,NA,NA,NA
"8629",621,"a0982000407050534  ",0,1,27,27,127,125,12,74,17475,11,2017,17549,1,2018
"8675",667,"a0982000407063194  ",NA,0,21,NA,100,NA,12,NA,17475,11,2017,NA,NA,NA
"8690",682,"a0982000407063554  ",-5,1,20,15,105,108,12,70,17475,11,2017,17545,1,2018
"8697",689,"a0982000407063582  ",NA,0,23,NA,132,NA,12,NA,17475,11,2017,NA,NA,NA
"8705",697,"a0982000407063601  ",NA,0,24,NA,108,NA,12,NA,17475,11,2017,NA,NA,NA
"8711",703,"a0982000407063618  ",NA,0,28,NA,158,NA,12,NA,17475,11,2017,NA,NA,NA
"8721",713,"a0982000407069554  ",2,1,35,37,122,122,12,73,17476,11,2017,17549,1,2018
"8737",1,"a0900043000125088  ",NA,0,23,NA,76,NA,13,NA,17545,1,2018,NA,NA,NA
"8751",15,"a0900043000125128  ",NA,0,29,NA,83,NA,13,NA,17549,1,2018,NA,NA,NA
"8756",20,"a0900043000125149  ",-4,1,27,23,77,80,13,45,17549,1,2018,17594,3,2018
"8758",22,"a0900043000125158  ",NA,0,23,NA,80,NA,13,NA,17545,1,2018,NA,NA,NA
"8759",23,"a0900043000125161  ",0,1,11,11,96,97,13,49,17543,1,2018,17592,3,2018
"8769",33,"a0900043000134417  ",NA,0,33,NA,59,NA,13,NA,17549,1,2018,NA,NA,NA
"8770",34,"a0900043000134423  ",NA,0,28,NA,88,NA,13,NA,17549,1,2018,NA,NA,NA
"8771",35,"a0900043000134430  ",NA,0,24,NA,57,NA,13,NA,17545,1,2018,NA,NA,NA
"8772",36,"a0900043000134456  ",NA,0,6,NA,110,NA,13,NA,17543,1,2018,NA,NA,NA
"8773",37,"a0900043000134458  ",NA,0,28,NA,114,NA,13,NA,17549,1,2018,NA,NA,NA
"8774",38,"a0900043000134465  ",NA,0,34,NA,69,NA,13,NA,17549,1,2018,NA,NA,NA
"8775",39,"a0900043000134469  ",NA,0,31,NA,60,NA,13,NA,17549,1,2018,NA,NA,NA
"8776",40,"a0900043000134472  ",NA,0,15,NA,71,NA,13,NA,17545,1,2018,NA,NA,NA
"8777",41,"a0900043000134474  ",NA,0,12,NA,62,NA,13,NA,17543,1,2018,NA,NA,NA
"8778",42,"a0900043000134480  ",NA,0,27,NA,88,NA,13,NA,17549,1,2018,NA,NA,NA
"8779",43,"a0900043000134483  ",NA,0,31,NA,68,NA,13,NA,17549,1,2018,NA,NA,NA
"8780",44,"a0900043000134486  ",1,1,33,34,78,80,13,45,17549,1,2018,17594,3,2018
"8781",45,"a0900043000134488  ",NA,0,33,NA,62,NA,13,NA,17549,1,2018,NA,NA,NA
"8782",46,"a0900043000134501  ",NA,0,27,NA,57,NA,13,NA,17549,1,2018,NA,NA,NA
"8783",47,"a0900043000134504  ",NA,0,18,NA,58,NA,13,NA,17545,1,2018,NA,NA,NA
"8784",48,"a0900043000134516  ",NA,0,19,NA,63,NA,13,NA,17545,1,2018,NA,NA,NA
"8785",49,"a0900043000134547  ",NA,0,12,NA,64,NA,13,NA,17543,1,2018,NA,NA,NA
"8786",50,"a0900043000134551  ",NA,0,31,NA,65,NA,13,NA,17549,1,2018,NA,NA,NA
"8787",51,"a0900043000134554  ",NA,0,21,NA,74,NA,13,NA,17545,1,2018,NA,NA,NA
"8788",52,"a0900043000134556  ",NA,0,31,NA,86,NA,13,NA,17549,1,2018,NA,NA,NA
"8789",53,"a0900043000134559  ",NA,0,21,NA,118,NA,13,NA,17545,1,2018,NA,NA,NA
"8790",54,"a0900043000134570  ",NA,0,24,NA,59,NA,13,NA,17545,1,2018,NA,NA,NA
"8791",55,"a0900043000134573  ",NA,0,31,NA,65,NA,13,NA,17549,1,2018,NA,NA,NA
"8792",56,"a0900043000134580  ",0,1,31,31,98,101,13,45,17549,1,2018,17594,3,2018
"8793",57,"a0900043000134587  ",NA,0,20,NA,57,NA,13,NA,17545,1,2018,NA,NA,NA
"8794",58,"a0900043000134591  ",NA,0,18,NA,58,NA,13,NA,17545,1,2018,NA,NA,NA
"8800",64,"a0900043000135071  ",NA,0,19,NA,97,NA,13,NA,17545,1,2018,NA,NA,NA
"8812",76,"a0900043000135149  ",NA,0,21,NA,94,NA,13,NA,17545,1,2018,NA,NA,NA
"8821",85,"a0900043000135194  ",NA,0,22,NA,84,NA,13,NA,17545,1,2018,NA,NA,NA
"8836",100,"a0900043000135315  ",0,1,23,23,92,92,13,49,17545,1,2018,17594,3,2018
"8850",114,"a0900043000135376  ",NA,0,24,NA,96,NA,13,NA,17545,1,2018,NA,NA,NA
"8851",115,"a0900043000135380  ",1,1,29,30,88,90,13,45,17549,1,2018,17594,3,2018
"8852",116,"a0900043000135387  ",NA,0,8,NA,108,NA,13,NA,17543,1,2018,NA,NA,NA
"8853",117,"a0900043000135393  ",NA,0,22,NA,135,NA,13,NA,17545,1,2018,NA,NA,NA
"8858",122,"a0900043000135425  ",NA,0,31,NA,85,NA,13,NA,17549,1,2018,NA,NA,NA
"8864",128,"a0900043000135453  ",NA,0,35,NA,95,NA,13,NA,17549,1,2018,NA,NA,NA
"8869",133,"a0900043000135493  ",NA,0,11,NA,117,NA,13,NA,17543,1,2018,NA,NA,NA
"8872",136,"a0900043000135514  ",1,1,12,13,79,76,13,51,17543,1,2018,17594,3,2018
"8884",148,"a0900043000135629  ",NA,0,11,NA,87,NA,13,NA,17543,1,2018,NA,NA,NA
"8885",149,"a0900043000135656  ",NA,0,31,NA,115,NA,13,NA,17549,1,2018,NA,NA,NA
"8886",150,"a0900043000135667  ",NA,0,31,NA,84,NA,13,NA,17549,1,2018,NA,NA,NA
"8896",160,"a0900043000135711  ",NA,0,12,NA,76,NA,13,NA,17543,1,2018,NA,NA,NA
"8906",170,"a0900043000135766  ",NA,0,29,NA,71,NA,13,NA,17549,1,2018,NA,NA,NA
"8909",173,"a0900043000135809  ",1,1,29,30,83,86,13,45,17549,1,2018,17594,3,2018
"8922",186,"a0900043000135925  ",0,1,23,23,69,71,13,49,17545,1,2018,17594,3,2018
"8992",256,"a0900067000080708  ",NA,0,11,NA,135,NA,13,NA,17543,1,2018,NA,NA,NA
"9016",280,"a0900067000085133  ",NA,0,19,NA,117,NA,13,NA,17545,1,2018,NA,NA,NA
"9021",285,"a0900067000085211  ",NA,0,34,NA,124,NA,13,NA,17549,1,2018,NA,NA,NA
"9036",300,"a0900067000085394  ",NA,0,26,NA,108,NA,13,NA,17549,1,2018,NA,NA,NA
"9076",340,"a0900067000121821  ",NA,0,31,NA,94,NA,13,NA,17549,1,2018,NA,NA,NA
"9081",345,"a0900067000121874  ",NA,0,20,NA,102,NA,13,NA,17545,1,2018,NA,NA,NA
"9117",381,"a0900067000121962  ",NA,0,37,NA,141,NA,13,NA,17549,1,2018,NA,NA,NA
"9160",424,"a0900067000122158  ",NA,0,31,NA,108,NA,13,NA,17549,1,2018,NA,NA,NA
"9163",427,"a0900067000122172  ",NA,0,19,NA,132,NA,13,NA,17545,1,2018,NA,NA,NA
"9176",440,"a0900067000122531  ",NA,0,23,NA,110,NA,13,NA,17545,1,2018,NA,NA,NA
"9236",500,"a0900067000125366  ",-5,1,35,30,100,102,13,45,17549,1,2018,17594,3,2018
"9250",514,"a0900067000125474  ",NA,0,20,NA,85,NA,13,NA,17545,1,2018,NA,NA,NA
"9254",518,"a0900067000125682  ",-8,1,23,15,108,111,13,49,17545,1,2018,17594,3,2018
"9264",528,"a0900067000125829  ",NA,0,37,NA,190,NA,13,NA,17549,1,2018,NA,NA,NA
"9353",617,"a0982000407050528  ",NA,0,37,NA,133,NA,13,NA,17549,1,2018,NA,NA,NA
"9355",619,"a0982000407050532  ",NA,0,23,NA,160,NA,13,NA,17545,1,2018,NA,NA,NA
"9357",621,"a0982000407050534  ",NA,0,27,NA,125,NA,13,NA,17549,1,2018,NA,NA,NA
"9418",682,"a0982000407063554  ",0,1,15,15,108,105,13,49,17545,1,2018,17594,3,2018
"9422",686,"a0982000407063564  ",NA,0,22,NA,108,NA,13,NA,17545,1,2018,NA,NA,NA
"9428",692,"a0982000407063585  ",NA,0,6,NA,132,NA,13,NA,17543,1,2018,NA,NA,NA
"9449",713,"a0982000407069554  ",NA,0,37,NA,122,NA,13,NA,17549,1,2018,NA,NA,NA
"9462",726,"a0982000407069747  ",NA,0,6,NA,122,NA,13,NA,17543,1,2018,NA,NA,NA
